,HR,VT,Abadie
45,0.6367825887848962,0.3632174081471813,0.0
46,0.0,0.5885182958083208,0.4114817075958976
47,0.36490621197042844,0.6350937876043248,0.0
48,0.12949899356392122,0.8705010024884885,0.0
49,0.5437305907773154,0.0,0.4562694097647664
50,0.0,1.0000000023840112,0.0
51,0.4038329098396574,0.35664742327427873,0.23951966590667195
52,0.8241499998036018,0.0,0.17585001490961497
53,0.9478259074197566,0.05217409476390095,0.0
54,0.0,0.6682196648117992,0.3317803470749278
55,0.996043087568512,0.0,0.003956908409197431
56,0.0,0.6834518020442327,0.3165481977200721
57,0.402252763706219,0.5977472328854797,0.0
58,0.030472905176916053,0.44301094503502914,0.5265161471603653
59,0.9882239209378423,0.0,0.011776080251157763
60,0.0,0.3362772849935218,0.6637227148915229
61,0.6195541487828009,0.3804458445122881,0.0
62,0.8068947730349826,0.0,0.1931052320137975
63,0.7723850558708306,0.2276149458813731,0.0
64,0.9999999969675274,0.0,0.0
65,0.12594682567484572,0.7531077778317715,0.12094539406471531
66,0.0,1.0000000018407884,0.0
67,0.0,0.5226575935050594,0.47734240962767593
68,0.0,0.6863513494502486,0.31364866350679094
69,0.18466032191984894,0.22992344976304174,0.5854162242911046
70,0.9999999934637973,0.0,0.0
71,0.0,0.533152134587616,0.46684786839732384
72,0.0769427877593582,0.9230572187357224,0.0
73,0.3384408614341395,0.13022235639046784,0.5313367856818657
74,0.7297445288386714,0.13135446327410258,0.138901007306054
75,0.9999999986605728,0.0,0.0
76,0.70775945218597,0.13544334786597811,0.15679720186484672
77,0.0,0.9999999983536912,0.0
78,0.0,1.0000000059048872,0.0
79,0.7612359672192354,0.14322103702631228,0.09554300537369721
80,0.6810070993749224,0.3189928994152922,0.0
81,0.3998536281316264,0.4469232963719907,0.1532230811671843
82,0.0,0.0,1.0000000018322763
83,0.0,0.05817589853341112,0.9418240986114075
84,0.4338063781809592,0.5661936268438811,0.0
85,0.4323246981176031,0.5304116831564614,0.037263633423789556
86,1.0000000169375118,0.0,0.0
87,0.4555621677203754,0.5444378324060342,0.0
88,0.9421291505906151,0.05787085113155645,0.0
89,0.0,0.39609062941624834,0.6039093680668679
90,0.0,0.0,1.0000000010401835
91,0.2982241934236131,0.09682817371946952,0.6049476412147201
92,0.0,0.0,1.0000000052797995
93,1.0000000015959885,0.0,0.0
94,0.2718681061570228,0.0,0.7281318956913311
95,0.5681474958477182,0.4318525235867959,0.0
96,0.134326566201938,0.4544688247127953,0.41120460842203665
97,1.0000000138877134,0.0,0.0
98,0.0,0.6095710303622891,0.3904289774650496
99,0.03210056384954156,0.0,0.9678994324227522
100,0.0,0.5203977567914005,0.479602247212573
101,0.11778966545395705,0.8822103414607966,0.0
102,0.0,0.9999999998412217,0.0
103,0.0,0.9999999910452683,0.0
104,0.0,0.0,1.0000000176684576
105,0.2612059651024838,0.0,0.7387940328505043
106,0.48747025737765126,0.08835421674902377,0.42417552726767666
107,0.0,0.5493970534809286,0.45060294597088835
108,0.04854405446645452,0.9514559454545328,0.0
109,0.4277876571798182,0.5722123553540791,0.0
110,0.0,0.7739846213181185,0.2260153787264774
111,0.0,0.9999999939930507,0.0
112,0.9999999992819557,0.0,0.0
113,0.07009666660689692,0.9299033325378968,0.0
114,0.6581003734605858,0.21228145960423908,0.12961816944451562
115,0.7717825422406502,0.1243806340155714,0.10383683008640625
116,0.0,0.5101723663118427,0.4898276416421309
117,0.5892651393997789,0.41073486079101806,0.0
118,0.9175646966335885,0.0,0.08243530162921417
119,0.0,0.999999997999774,0.0
120,0.5506631686893607,0.4493368268930237,0.0
121,0.4589540041790748,0.016999010884798806,0.524046987177988
122,0.0,0.6395694533146725,0.36043054473952435
123,0.0,0.9419760665756948,0.05802393361152197
124,0.14342352664779756,0.0,0.8565764806968594
125,0.5775173128104015,0.4224826855250833,0.0
126,0.0,0.0,1.0000000705287757
127,0.0,0.09547918114899759,0.9045208137849265
128,0.0,0.8628751619351355,0.1371248380031843
129,0.4011011845007461,0.43959724312044685,0.15930158072699524
130,0.0,0.33093709436456853,0.6690629105849919
131,0.0,0.9999999995432323,0.0
132,0.09027859552406263,0.9097214027270293,0.0
133,0.0,0.7445753385848347,0.25542465831731365
134,0.09777912419148643,0.7013732753671962,0.20084759774423974
135,0.38179296893259984,0.4265868924604094,0.19162013510654552
136,0.0,0.0,1.0000000261363837
137,0.0,0.9999999977259784,0.0
138,0.04223513745461364,0.775353647198338,0.18241120328074784
139,0.5857249390949895,0.40147402847732905,0.012801035234472817
140,0.9999999988938281,0.0,0.0
141,0.0,0.749277802170007,0.2507221983790706
142,0.5128579177162562,0.48714208593764763,0.0
143,0.0,0.24717190617388377,0.7528281069016928
144,0.0,1.0000001901885138,0.0
145,0.2772513699702672,0.0,0.7227486099277332
146,0.01965621157027105,0.980343787341132,0.0
147,0.6621291581261802,0.3378708415989876,0.0
148,0.0,0.9999999980938902,0.0
149,0.2082370043305079,0.46990881252225797,0.3218541841307586
150,0.0,0.9999999944768246,0.0
151,0.0,0.46539997363714974,0.5346000291211523
152,0.0,0.7839415681475421,0.21605843114477405
153,0.91378309481954,0.0,0.08621690994494231
154,0.26374189875114895,0.7362581024151684,0.0
155,0.4807276925448366,0.0,0.5192723095906712
156,1.0000000041968302,0.0,0.0
157,0.5707710733373262,0.4292289337507156,0.0
158,0.2942980109035978,0.7057019892037354,0.0
159,1.0000000021500026,0.0,0.0
160,0.8702927308340017,0.1297072598964542,0.0
161,0.2695518464631349,0.0,0.7304481705632134
162,0.30095817200561925,0.6119467280319341,0.08709509489931189
163,0.3407012987559579,0.09724407748861483,0.5620546249730277
164,0.622997442286962,0.07082477159979339,0.3061777909073644
165,0.0,0.13954244945570143,0.8604575632036479
166,0.0,0.9384946710500067,0.061505328096769396
167,0.0,0.0,1.0000000027941105
168,0.3636379344143651,0.6363620647666769,0.0
169,0.46372397025965556,0.5362760291936631,0.0
170,0.3489357978609963,0.6047468151193965,0.04631738717189709
171,0.0,0.9772899952316585,0.022710008677756154
172,0.0,0.5262161698046427,0.4737838272202399
173,1.0000000049358293,0.0,0.0
174,0.8606577785249985,0.07404348038517296,0.06529873753116872
175,0.9999999979980597,0.0,0.0
176,0.0,0.700354834861014,0.2996451726200238
177,1.000000009359882,0.0,0.0
178,0.9999999964504539,0.0,0.0
179,0.0,0.9999999990047952,0.0
180,0.0,0.999999997873517,0.0
181,0.5941789963511306,0.4058209999947779,0.0
182,0.0,0.0,1.0000000003824139
183,0.44652590973717116,0.5534740904018586,0.0
184,0.3080433219586237,0.0,0.6919566876683969
185,0.6555061024876633,0.0,0.3444939056402589
186,0.274144317366497,0.7258556876622606,0.0
187,0.23137098139896303,0.6168520197280697,0.15177699826665308
188,0.5634839285739103,0.4365160754876143,0.0
189,0.3597936576530655,0.1989614696002675,0.4412448667157863
190,0.7700512186448643,0.14060067220623063,0.08934810579920435
191,0.5733030047057427,0.4266969933361515,0.0
192,0.3635345571687342,0.6364654380901188,0.0
193,0.1358175308016658,0.8002469880997719,0.06393548118631245
194,0.2080309122456361,0.7919690857197282,0.0
195,1.0000000053138294,0.0,0.0
