,MC,HR,VT,Abadie
58,0.6385264998810061,0.0,0.0,0.36147350024949765
59,0.61294153579152,0.31084962659313214,0.0,0.0762088402452821
60,0.01819781462788347,0.0,0.32236233548415894,0.6594398498394038
61,0.6851197634354138,0.3148802328567264,0.0,0.0
62,0.0,0.8068947730349826,0.0,0.1931052320137975
63,1.000000004936039,0.0,0.0,0.0
64,0.0,0.9999999969675274,0.0,0.0
65,0.492310746698879,0.0,0.47899767523735204,0.028691578186711485
66,0.0,0.0,1.0000000018407884,0.0
67,0.0,0.0,0.5226575935050594,0.47734240962767593
68,0.0,0.0,0.6863513494502486,0.31364866350679094
69,0.4777221655935962,0.030071103358125156,0.0,0.4922067292540458
70,0.23285430495281148,0.7671456903693553,0.0,0.0
71,0.3389836239721633,0.0,0.28527141253616317,0.375744968819999
72,0.0,0.0769427877593582,0.9230572187357224,0.0
73,0.0,0.3384408614341395,0.13022235639046784,0.5313367856818657
74,0.6424639906397831,0.2546784686817155,0.0,0.1028575422983393
75,0.2941638066196514,0.7058361932869623,0.0,0.0
76,0.0,0.70775945218597,0.13544334786597811,0.15679720186484672
77,0.5939233631995159,0.0,0.4060766368713687,0.0
78,0.0,0.0,1.0000000059048872,0.0
79,0.0,0.7612359672192354,0.14322103702631228,0.09554300537369721
80,0.6697021501691477,0.09494265576201841,0.2353551968316837,0.0
81,0.0,0.3998536281316264,0.4469232963719907,0.1532230811671843
82,0.11338767910300389,0.0,0.0,0.8866123248022988
83,0.0880498112716339,0.0,0.0,0.9119501865900516
84,1.0000000077300772,0.0,0.0,0.0
85,0.0,0.4323246981176031,0.5304116831564614,0.037263633423789556
86,0.0,1.0000000169375118,0.0,0.0
87,0.0,0.4555621677203754,0.5444378324060342,0.0
88,0.0,0.9421291505906151,0.05787085113155645,0.0
89,0.11079909812462009,0.0,0.2883251618532397,0.6008757385061309
90,0.0,0.0,0.0,1.0000000010401835
91,0.6830164938438766,0.0,0.017109067850847093,0.2998744487415839
92,0.0,0.0,0.0,1.0000000052797995
93,0.0,1.0000000015959885,0.0,0.0
94,0.31557715226640637,0.0,0.0,0.6844228495292024
95,1.0000000214529485,0.0,0.0,0.0
96,0.2663661361296023,0.1223478603474027,0.21155687849510293,0.3997291245159887
97,0.7027766045051596,0.2972234061665226,0.0,0.0
98,0.2952060251820434,0.0,0.4226499319526442,0.2821440526842081
99,0.0,0.03210056384954156,0.0,0.9678994324227522
100,0.11883838154727346,0.0,0.369169626564527,0.5119919967715877
101,0.6026109368057189,0.0,0.39738908869332307,0.0
102,0.43443048753459884,0.0,0.5655695123304101,0.0
103,0.07521720138169274,0.0,0.9247827937447243,0.0
104,0.0,0.0,0.0,1.0000000176684576
105,0.0,0.2612059651024838,0.0,0.7387940328505043
106,0.6721869145499423,0.0,0.0,0.3278130887908028
107,0.7127565123372291,0.0,0.0,0.28724348835952485
108,0.9898188531398877,0.010181146849480727,0.0,0.0
109,0.0,0.4277876571798182,0.5722123553540791,0.0
110,0.8602390668033313,0.0,0.0,0.1397609332191675
111,0.28447125906513604,0.0,0.7155287379803409,0.0
112,0.0,0.9999999992819557,0.0,0.0
113,0.0,0.07009666660689692,0.9299033325378968,0.0
114,0.0,0.6581003734605858,0.21228145960423908,0.12961816944451562
115,0.0,0.7717825422406502,0.1243806340155714,0.10383683008640625
116,0.0,0.0,0.5101723663118427,0.4898276416421309
117,0.09082584769355352,0.529567626493871,0.37960652628082847,0.0
118,0.572098913300174,0.41590202056961595,0.0,0.01199906748021549
119,0.0,0.0,0.999999997999774,0.0
120,0.6434352099983554,0.2065652707577778,0.14999951689064822,0.0
121,0.6176999118061411,0.0,0.0,0.3823000925478099
122,0.7527113497811273,0.0,0.0,0.24728865048938586
123,0.0,0.0,0.9419760665756948,0.05802393361152197
124,0.6266255553615105,0.0,0.0,0.3733744586684547
125,0.0,0.5775173128104015,0.4224826855250833,0.0
126,0.0,0.0,0.0,1.0000000705287757
127,0.2671554007385931,0.0,0.0,0.7328445989965646
128,1.0000000034444805,0.0,0.0,0.0
129,0.0,0.4011011845007461,0.43959724312044685,0.15930158072699524
130,0.08001825666588887,0.0,0.29822733291893927,0.6217544165662836
131,0.29200541632660115,0.0,0.7079945834399846,0.0
132,0.0,0.09027859552406263,0.9097214027270293,0.0
133,0.1691205582111327,0.0,0.5823618288290743,0.24851761561534405
134,0.3840828946752073,0.002281368840609192,0.5276822186152194,0.08595351722841114
135,0.6816127830686682,0.27692103884772334,0.0,0.04146617578225501
136,0.0,0.0,0.0,1.0000000261363837
137,0.0,0.0,0.9999999977259784,0.0
138,0.592420452528934,0.40757953640993877,0.0,0.0
139,0.8786065053126085,0.0,0.0332169230235855,0.08817657524687417
140,0.0,0.9999999988938281,0.0,0.0
141,0.0,0.0,0.749277802170007,0.2507221983790706
142,0.045360605883469365,0.4683419964545546,0.48629740133068755,0.0
143,0.0,0.0,0.24717190617388377,0.7528281069016928
144,0.0,0.0,1.0000001901885138,0.0
145,0.0,0.2772513699702672,0.0,0.7227486099277332
146,0.9999999995473583,0.0,0.0,0.0
147,0.0,0.6621291581261802,0.3378708415989876,0.0
148,0.9999999987480899,0.0,0.0,0.0
149,0.0,0.2082370043305079,0.46990881252225797,0.3218541841307586
150,0.44886494035658,0.07250277565614575,0.47863227920132445,0.0
151,0.10206540511259277,0.0,0.3923655741148283,0.5055690240198158
152,0.0,0.0,0.7839415681475421,0.21605843114477405
153,0.0,0.91378309481954,0.0,0.08621690994494231
154,0.0,0.26374189875114895,0.7362581024151684,0.0
155,0.5575788742984661,0.01783948379331832,0.0,0.42458164483449135
156,0.0,1.0000000041968302,0.0,0.0
157,0.0,0.5707710733373262,0.4292289337507156,0.0
158,0.0,0.2942980109035978,0.7057019892037354,0.0
159,0.0,1.0000000021500026,0.0,0.0
160,0.9999999982899674,0.0,0.0,0.0
161,1.0000000283392794,0.0,0.0,0.0
162,0.9943089171616375,0.0,0.0,0.005691082417968985
163,0.607814458230557,0.0,0.0,0.39218554459640637
164,0.0,0.622997442286962,0.07082477159979339,0.3061777909073644
165,0.0,0.0,0.13954244945570143,0.8604575632036479
166,0.21132738967201353,0.0,0.788672611682234,0.0
167,0.0,0.0,0.0,1.0000000027941105
168,0.7978757509152532,0.2021242487096888,0.0,0.0
169,0.29870089933008287,0.37887542144197855,0.3224236788005357,0.0
170,0.1655642292361811,0.2961561338807281,0.49700234634983215,0.04127729111956673
171,0.09115580931537959,0.0,0.9088442004236994,0.0
172,0.8205297378990248,0.0,0.0,0.1794702622656761
173,0.13415420664264313,0.8658457985127171,0.0,0.0
174,0.46198906004651497,0.5380109384773113,0.0,0.0
175,0.0,0.9999999979980597,0.0,0.0
176,0.5488034258296791,0.0,0.27701330104281274,0.17418328805145744
177,0.0,1.000000009359882,0.0,0.0
178,0.4376166261514886,0.5623833730269717,0.0,0.0
179,0.0,0.0,0.9999999990047952,0.0
180,0.0,0.0,0.999999997873517,0.0
181,0.7059776705487515,0.23749925394151197,0.05652307398389537,0.0
182,0.0,0.0,0.0,1.0000000003824139
183,0.0,0.44652590973717116,0.5534740904018586,0.0
184,1.0000000124160748,0.0,0.0,0.0
185,0.9528667185820994,0.0,0.0,0.04713329128578002
186,0.0,0.274144317366497,0.7258556876622606,0.0
187,0.23729913208277303,0.09259430250752701,0.5133057578852955,0.15680080774555186
188,0.01810408228453979,0.5521023664866392,0.42979355531140023,0.0
189,0.0,0.3597936576530655,0.1989614696002675,0.4412448667157863
190,0.41511594690119563,0.5715864201898766,0.0,0.013297630705934902
191,0.0,0.5733030047057427,0.4266969933361515,0.0
192,0.0,0.3635345571687342,0.6364654380901188,0.0
193,0.0,0.1358175308016658,0.8002469880997719,0.06393548118631245
194,0.9400660364080408,0.05993396287504084,0.0,0.0
195,0.0,1.0000000053138294,0.0,0.0
